"on_for","today_on_time","totalmw","today_kwh","-","today_standby_time","name","current_power","device","total_mw"
"14270","32023","827092678","0.77085948208386","-","32023","2015-06-13 09:25:02","93495","refrigerator",""
"8363","11861","","0.30787398949081","-","11861","2015-06-08 15:10:01","98840","",""
"2156","44612","","1.0757439881815","-","44612","2015-06-11 14:03:02","99265","refrigerator",""
"20014","35557","","0.85405545041444","-","35557","2015-06-11 10:24:02","94340","refrigerator",""
"3115","45571","","1.0987003053073","-","45571","2015-06-11 14:19:01","97730","refrigerator",""
"8152","25904","702388601","0.62944772925562","-","25904","2015-06-12 07:43:03","94955","refrigerator",""
"26879","17714","690282154","0.42767360855347","-","17714","2015-06-12 04:55:05","96760","refrigerator",""
"3951","48624","734805828","1.169734856728","-","48624","2015-06-12 14:33:01","95020","refrigerator",""
"10286","13784","","0.36265365725307","-","13784","2015-06-08 15:42:04","109655","",""
"15114","5949","673162113","0.14233958618012","-","5949","2015-06-12 01:39:01","96520","refrigerator",""
"3232","20984","695241525","0.51032979353993","-","20984","2015-06-12 06:21:02","96820","refrigerator",""
"5607","74972","","1.8003394526735","-","74972","2015-06-09 22:24:01","96300","",""
"5847","75212","","1.806749086135","-","75212","2015-06-09 22:28:01","96550","",""
"4893","20435","","0.49459609322525","-","20435","2015-06-10 06:12:01","96710","",""
"12356","54812","630123859","1.3218716931041","-","54812","2015-06-11 16:53:02","95065","refrigerator",""
"9143","12641","","0.32756787321802","-","12641","2015-06-08 15:23:00","117620","",""
"13108","55562","","1.3318149599696","-","55562","2015-06-09 16:29:01","94985","",""
"9153","24695","","0.59749357861654","-","24695","2015-06-10 07:23:01","94545","",""
"13196","55652","631267168","1.3409268434852","-","55652","2015-06-11 17:07:02","94580","refrigerator",""
"21773","64229","643676688","1.547752180955","-","64229","2015-06-11 19:30:01","96085","refrigerator",""
"2851","45304","","1.0914080884948","-","45304","2015-06-10 13:38:02","96665","",""
"16316","7151","674990866","0.17281880345638","-","7151","2015-06-12 01:59:02","96275","refrigerator",""
"11510","29263","823153151","0.70520069743735","-","29263","2015-06-13 08:39:02","94430","refrigerator",""
"23694","80475","","1.9525536723844","-","80475","2015-06-05 17:56:00","95700","",""
"7947","77312","","1.85783257049","-","77312","2015-06-09 23:03:01","95375","",""
"11783","15281","","0.40106600802132","-","15281","2015-06-08 16:07:00","101380","",""
"26917","17752","690355872","0.42890224191138","-","17752","2015-06-12 05:09:02","210","refrigerator",""
"1251","72832","769557464","1.7489288016452","-","72833","2015-06-12 21:48:02","99935","refrigerator",""
"5190","47643","","1.1472747396122","-","47643","2015-06-10 14:17:01","94850","",""
"14608","57062","","1.3681274273625","-","57062","2015-06-09 16:54:01","94635","",""
"1311","45984","731067690","1.107432555482","-","45984","2015-06-12 13:49:02","97790","refrigerator",""
"9633","25175","","0.60846389550261","-","25175","2015-06-10 07:31:01","93855","",""
"8853","24395","","0.58963569512605","-","24395","2015-06-10 07:18:01","93940","",""
"20013","35555","","0.85326858373204","-","35555","2015-06-10 10:24:02","95100","",""
"11493","27035","","0.65237336304747","-","27035","2015-06-10 08:02:01","94195","",""
"2034","71402","654264202","1.7242107511509","-","71402","2015-06-11 22:01:01","99060","refrigerator",""
"18532","9375","794288664","0.22412590448252","-","9375","2015-06-13 02:36:02","96120","refrigerator",""
"21710","39463","837620137","0.94631713559301","-","39463","2015-06-13 11:29:01","94895","refrigerator",""
"22474","38016","","0.91166336823327","-","38016","2015-06-10 11:05:02","94515","",""
"20391","11234","796970803","0.26882822204323","-","11234","2015-06-13 03:07:02","96030","refrigerator",""
"15988","4623","","0.1114416188955","-","4623","2015-06-10 01:17:02","95400","",""
"20365","9000","","0.21645018766234","-","9000","2015-06-10 02:30:01","95415","",""
"1254","70622","653167577","1.705933667452","-","70622","2015-06-11 21:48:01","100105","refrigerator",""
"11908","54362","","1.3033877927344","-","54362","2015-06-09 16:09:01","94065","",""
"3231","47904","733762624","1.152348123047","-","47904","2015-06-12 14:21:02","95080","refrigerator",""
"12803","16301","","0.42774975855499","-","16301","2015-06-08 16:24:01","98740","",""
"2967","6465","","0.17132557009318","-","6465","2015-06-08 13:40:04","101000","",""
"7970","79552","779351437","1.9121616882432","-","79552","2015-06-12 23:40:02","96130","refrigerator",""
"7888","50342","","1.2090115075136","-","50342","2015-06-09 15:02:01","94985","",""
"24153","39695","","0.95268553572038","-","39695","2015-06-10 11:33:01","94770","",""
"20275","11110","680670973","0.26748725534974","-","11110","2015-06-12 03:05:01","96900","refrigerator",""
"9711","54384","743002662","1.3063487594603","-","54384","2015-06-12 16:09:01","93680","refrigerator",""
"2393","71761","654857163","1.7340934346819","-","71763","2015-06-11 22:07:01","98465","refrigerator",""
"20908","9543","","0.22916580458332","-","9543","2015-06-10 02:39:01","95200","",""
"12204","15701","","0.41282307492313","-","15705","2015-06-08 16:14:08","99950","",""
"17488","6123","","0.14642746959522","-","6123","2015-06-10 01:42:01","95435","",""
"19315","10150","679321369","0.24499385489988","-","10150","2015-06-12 02:49:02","96440","refrigerator",""
"16070","33823","829613912","0.81288004959093","-","33823","2015-06-13 09:55:02","93490","refrigerator",""
"16073","33825","713559272","0.81562558297918","-","33825","2015-06-12 09:55:02","93755","refrigerator",""
"26912","69368","651103117","1.6715260000972","-","69368","2015-06-11 21:24:01","190","refrigerator",""
"24172","41924","725010631","1.0064815701296","-","41924","2015-06-12 12:10:01","93645","refrigerator",""
"13851","4693","787509668","0.11114263555619","-","4694","2015-06-13 01:18:01","95250","refrigerator",""
"9230","73","780936504","0.001589900031798","-","73","2015-06-13 00:01:01","95220","refrigerator",""
"2484","5982","","0.15943873652211","-","5982","2015-06-08 13:32:02","101935","",""
"17573","35325","715717310","0.85159288369852","-","35325","2015-06-12 10:20:02","94040","refrigerator",""
"13616","56072","631934219","1.3520443603742","-","56072","2015-06-11 17:14:02","95695","refrigerator",""
"7075","76443","661668989","1.8476238702858","-","76443","2015-06-11 23:25:01","96825","refrigerator",""
"19250","37003","834114228","0.88788531775771","-","37003","2015-06-13 10:48:01","94635","refrigerator",""
"20676","36218","","0.86901995071373","-","36218","2015-06-10 10:35:05","94485","",""
"12830","30583","825029355","0.73647076472941","-","30583","2015-06-13 09:01:02","94125","refrigerator",""
"14422","17920","","0.46694417600555","-","17921","2015-06-08 16:51:01","97240","",""
"6410","24163","815886102","0.58408321168166","-","24163","2015-06-13 07:14:02","95090","refrigerator",""
"26909","71582","767513125","1.7148564842971","-","71582","2015-06-12 21:21:01","200","refrigerator",""
"25854","43606","727357972","1.0456039209121","-","43606","2015-06-12 12:38:03","93995","refrigerator",""
"20094","76875","","1.8652143706376","-","76875","2015-06-05 16:56:00","95485","",""
"23152","67825","762140249","1.6253085491728","-","67825","2015-06-12 19:53:01","94770","refrigerator",""
"20570","38323","835916710","0.9179266850252","-","38323","2015-06-13 11:10:01","94840","refrigerator",""
"5853","21395","","0.51863911037278","-","21395","2015-06-10 06:28:02","95555","",""
"1489","19242","808754707","0.4652266259712","-","19242","2015-06-13 05:52:02","97995","refrigerator",""
"18832","36584","717501818","0.88133468429336","-","36584","2015-06-12 10:41:01","93835","refrigerator",""
"11488","123","","0.003190266730472","-","123","2015-06-10 00:02:01","95320","",""
"6833","24584","700490419","0.59781136195623","-","24585","2015-06-12 07:21:03","94680","refrigerator",""
"16288","4923","","0.11778763568909","-","4923","2015-06-10 01:22:02","95405","",""
"17510","35263","831570561","0.84549086690982","-","35263","2015-06-13 10:19:02","93725","refrigerator",""
"7790","79372","779064384","1.9073774714809","-","79372","2015-06-12 23:37:01","96025","refrigerator",""
"17096","59552","636917231","1.4350945620352","-","59552","2015-06-11 18:12:01","95615","refrigerator",""
"11996","54452","629552882","1.3123554095804","-","54452","2015-06-11 16:47:02","94920","refrigerator",""
"3229","20982","811290346","0.50748727681641","-","20982","2015-06-13 06:21:02","96180","refrigerator",""
"11512","29264","707094439","0.70787836415757","-","29264","2015-06-12 08:39:02","94185","refrigerator",""
"15531","33284","828869014","0.80046508267597","-","33284","2015-06-13 09:46:02","93435","refrigerator",""
"5310","47763","","1.1504397896755","-","47763","2015-06-10 14:19:02","94270","",""
"11008","80373","","1.9310748886215","-","80373","2015-06-09 23:54:01","96165","",""
"17811","8654","793236976","0.20659777079862","-","8654","2015-06-13 02:24:01","95745","refrigerator",""
"26912","69368","651099409","1.6714642000959","-","69368","2015-06-11 21:04:01","225","refrigerator",""
"4131","48804","735090220","1.1744747234895","-","48804","2015-06-12 14:36:02","94190","refrigerator",""
"18033","33576","","0.80665411613308","-","33576","2015-06-11 09:51:02","94050","",""
"22251","66924","760818079","1.6032723820654","-","66924","2015-06-12 19:38:01","94230","refrigerator",""
"25135","15970","687691498","0.38449600768992","-","15970","2015-06-12 04:26:02","95545","refrigerator",""
"769","18522","807661675","0.44700942560685","-","18522","2015-06-13 05:40:02","100525","refrigerator",""
"9328","51782","","1.2420681748414","-","51782","2015-06-09 15:26:02","94540","",""
"6110","77692","776665737","1.8674000206813","-","77692","2015-06-12 23:09:01","95620","refrigerator",""
"22912","67585","761761948","1.6190035323801","-","67585","2015-06-12 19:49:02","94485","refrigerator",""
"14812","32564","711775529","0.7858965323846","-","32564","2015-06-12 09:34:01","93780","refrigerator",""
"14932","32684","711963300","0.78902604911385","-","32684","2015-06-12 09:36:02","94195","refrigerator",""
"12715","55171","630600499","1.329815693263","-","55171","2015-06-11 16:59:01","95925","refrigerator",""
"25672","43424","727169942","1.0424700875161","-","43424","2015-06-12 12:35:02","94245","refrigerator",""
"17734","33277","","0.80033203267331","-","33277","2015-06-11 09:46:01","94520","",""
"13192","57865","747972763","1.3891837777837","-","57865","2015-06-12 17:07:02","93750","refrigerator",""
"13435","55891","631647943","1.3472730936121","-","55891","2015-06-11 17:11:01","95430","refrigerator",""
"632","43085","","1.0358867540511","-","43085","2015-06-10 13:01:03","100395","",""
"24930","13564","","0.32612623985586","-","13565","2015-06-10 03:46:02","95375","",""
"11133","26675","","0.64453559622404","-","26675","2015-06-10 07:56:01","94095","",""
"26913","42456","","1.0176877870204","-","42456","2015-06-11 12:38:01","205","refrigerator",""
"1495","70861","653467328","1.7109295175519","-","70863","2015-06-11 21:52:01","100370","refrigerator",""
"14134","29676","","0.71505353096774","-","29677","2015-06-10 08:46:02","94185","",""
"9950","54623","743377770","1.3126005595853","-","54624","2015-06-12 16:13:01","93940","refrigerator",""
"17212","34964","715152762","0.84218375017701","-","34964","2015-06-12 10:14:01","94370","refrigerator",""
"5275","47731","","1.1518420230368","-","47731","2015-06-11 14:55:01","95820","refrigerator",""
"26129","14764","","0.35475379042841","-","14764","2015-06-10 04:06:01","95200","",""
"13165","1800","","0.04302766752722","-","1800","2015-06-10 00:30:02","94625","",""
"2853","18395","","0.44637472559416","-","18395","2015-06-10 05:38:02","97130","",""
"7768","77133","","1.8530383870608","-","77134","2015-06-09 23:00:02","95980","",""
"21869","64323","","1.540249780805","-","64323","2015-06-09 18:55:01","94490","",""
"11793","27335","","0.65863881317278","-","27335","2015-06-10 08:07:01","94250","",""
"26911","42453","","1.0186958870406","-","42453","2015-06-10 12:21:02","235","",""
"4110","46563","","1.1218380391034","-","46563","2015-06-10 13:59:01","95875","",""
"5630","77212","775989609","1.856131220456","-","77212","2015-06-12 23:01:01","96245","refrigerator",""
"9175","10","664621738","0","-","10","2015-06-12 00:00:01","96670","refrigerator",""
"15031","57485","","1.3775940108852","-","57485","2015-06-09 17:01:04","94520","",""
"13615","4450","671046335","0.1070766188082","-","4450","2015-06-12 01:14:02","96485","refrigerator",""
"16643","20140","","0.52167811043356","-","20141","2015-06-08 17:28:01","95880","",""
"13708","2343","","0.055755101115102","-","2343","2015-06-10 00:39:01","95835","",""
"13671","4514","787318405","0.10795491882576","-","4514","2015-06-13 01:15:01","96065","refrigerator",""
"18830","36583","833449568","0.87680765086949","-","36583","2015-06-13 10:41:02","94755","refrigerator",""
"11454","2289","667879815","0.054301284419359","-","2289","2015-06-12 00:38:01","95635","refrigerator",""
"1430","19183","808655647","0.46357562593818","-","19183","2015-06-13 05:51:02","98745","refrigerator",""
"19114","34656","","0.8328416833235","-","34656","2015-06-10 10:09:01","94410","",""
"14124","17622","","0.46044935920899","-","17622","2015-06-08 16:46:04","97355","",""
"26912","69368","651100853","1.6714882667631","-","69368","2015-06-11 21:12:02","200","refrigerator",""
"26911","42453","","1.0187196703744","-","42453","2015-06-10 12:28:02","195","",""
"26911","69365","","1.661682016567","-","69365","2015-06-09 20:43:02","195","",""
"20092","64765","757804832","1.5530515977277","-","64765","2015-06-12 19:02:02","95235","refrigerator",""
"7110","49563","","1.1933066905328","-","49563","2015-06-10 14:49:02","95235","",""
"22890","65344","","1.5655050479768","-","65344","2015-06-09 19:12:02","95085","",""
"25648","68102","","1.630315199273","-","68102","2015-06-09 19:58:01","94885","",""
"14493","30035","","0.72290608112479","-","30035","2015-06-10 08:52:01","94300","",""
"2369","17911","","0.43505037536767","-","17911","2015-06-10 05:30:02","97075","",""
"2132","17674","","0.42856357523794","-","17674","2015-06-10 05:26:01","97420","",""
"16403","19901","","0.51527171030543","-","19901","2015-06-08 17:24:01","96860","",""
"20189","62643","","1.5008286966832","-","62643","2015-06-09 18:27:01","94280","",""
"18628","7263","","0.1750816701683","-","7263","2015-06-10 02:01:01","95635","",""
"25316","67772","648741638","1.6321680159767","-","67772","2015-06-11 20:29:01","95845","refrigerator",""
"22534","38077","","0.91381381827628","-","38077","2015-06-11 11:06:01","93220","refrigerator",""
"16976","7811","675857040","0.18725503707843","-","7811","2015-06-12 02:10:02","96225","refrigerator",""
